"INDEX_NR","OPID","OPERATOR","ATYPE","AMA","AMO","EMA","EMO","AC_CLASS","AC_MASS","NUM_ENGS","TYPE_ENG","ENG_1_POS","ENG_2_POS","ENG_3_POS","ENG_4_POS","REG","FLT","REMAINS_COLLECTED","REMAINS_SENT","INCIDENT_DATE","INCIDENT_MONTH","INCIDENT_YEAR","TIME_OF_DAY","TIME","AIRPORT_ID","AIRPORT","STATE","FAAREGION","ENROUTE","RUNWAY","LOCATION","HEIGHT","SPEED","DISTANCE","PHASE_OF_FLT","DAMAGE","STR_RAD","DAM_RAD","STR_WINDSHLD","DAM_WINDSHLD","STR_NOSE","DAM_NOSE","STR_ENG1","DAM_ENG1","STR_ENG2","DAM_ENG2","STR_ENG3","DAM_ENG3","STR_ENG4","DAM_ENG4","INGESTED","STR_PROP","DAM_PROP","STR_WING_ROT","DAM_WING_ROT","STR_FUSE","DAM_FUSE","STR_LG","DAM_LG","STR_TAIL","DAM_TAIL","STR_LGHTS","DAM_LGHTS","STR_OTHER","DAM_OTHER","OTHER_SPECIFY","EFFECT","EFFECT_OTHER","SKY","PRECIP","SPECIES_ID","SPECIES","BIRDS_SEEN","BIRDS_STRUCK","SIZE","WARNED","COMMENTS","REMARKS","AOS","COST_REPAIRS","COST_OTHER","COST_REPAIRS_INFL_ADJ","COST_OTHER_INFL_ADJ","REPORTED_NAME","REPORTED_TITLE","REPORTED_DATE","SOURCE","PERSON","NR_INJURIES","NR_FATALITIES","LUPDATE","TRANSFER","INDICATED_DAMAGE"
4874,"MIL","MILITARY","C-130H","561",,,,"A",,,,,,,,"1458",,0,0,"8/14/01, 12:00:00 AM",8,2001,"Day",1930,"KGSP","GREENVILLE-SPARTANBURG INTL","SC","ASO",,,,0,100,0,"Take-off run","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"No Clouds","None","UNKBM","Unknown bird - medium","2-10","1","Medium",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","11/6/01, 9:05:26 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
5709,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,1,1,"10/10/98, 12:00:00 AM",10,1998,"DAY",700,"KVPS","EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT","FL","ASO",,,"Location inputed -  EGLIN AFB, FL;  Date  -  10/10/1998;  ICAO -  KVPS;  REP ICAO -  KVPS;  MAJCOM -  AFMC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"NE114","Laughing gull",,,"Small","Y","SOURCE = BASH NR xxxxx","REMARKS -  COULD NOT MATCH TO A BIRD STRIKE ON ACFT ASSIGNED.;  AIRCRAFT -   -  - ;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  Z",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
5713,"MIL","MILITARY","C-17A","148",,,,"A",,,,,,,,"98-0056",,0,0,"10/23/00, 12:00:00 AM",10,2000,"DAY",1220,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,,2000,220,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"No Cloud","None","UNKBM","Unknown bird - medium",,"2-10","Medium",,"SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","10/23/00, 11:14:25 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
5716,"MIL","MILITARY","C-17A","148",,,,"A",,,,,,,,"96-007",,1,1,"10/31/00, 12:00:00 AM",10,2000,"NIGHT",2255,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,"21",,1600,230,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"No Cloud","None","Z6007","American robin",,"1","Small",,"SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","11/2/00, 10:04:28 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
9680,"MIL","MILITARY","C-130H","561","12",,,"A",,,,,,,,,,0,0,"10/6/05, 12:00:00 AM",10,2005,"Night",2045,"KOSH","WITTMAN REGIONAL ARPT","WI","AGL",,,,,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"Y","Perching birds (y)",,,"Small",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
9681,"MIL","MILITARY","T-1A","748",,"31","01","A","3","2","D","5","5",,,,,0,0,"10/24/05, 12:00:00 AM",10,2005,"Day",1030,"KROW","ROSWELL INTL AIR CENTER","NM","ASW",,,,,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"Y","Perching birds (y)",,,"Small",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
5444,"MIL","MILITARY","T-38A",,,,,"A",,,,,,,,,,1,1,"9/5/91, 12:00:00 AM",9,1991,"DUSK",1900,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,"Location inputed -  SHEPPARD AFB WICHITA FALLS MUNI, TX;  Date  -  09/05/1991;  ICAO -  KSPS;  REP ICAO -  KSPS;  MAJCOM -  AETC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",400,160,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"O2213","Inca dove","1","1","Small","Y","SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  T - 38 - ;  IMPACT -  RIGHT CANOPY;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
17523,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"8/24/13, 12:00:00 AM",8,2013,,900,"KLCK","RICKENBACKER INTL","OH","AGL",,,,0,,,"Take-off run","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YI005","Barn swallow",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"9/18/14, 12:00:00 AM",0,0
1133,"MIL","MILITARY","T-37B",,,,,,,,,,,,,,,0,0,"10/17/90, 12:00:00 AM",10,1990,"Day",808,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP",,,,0,85,0,"Landing Roll","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  T - 37 - B;  IMPACT -  CANOPY;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
2956,"MIL","MILITARY","F-16C","561",,,,"A",,,,,,,,"86-0212",,1,1,"5/29/01, 12:00:00 AM",5,2001,"Night",2240,"KFSM","FORT SMITH REGIONAL ARPT","AR","ASW",,,,2500,180,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,"None",,"Some Clouds","None","1C","Bats",,"1","Small",,"SOURCE = BASH NR xxxxx","Strike discovered during aircraft post-flight inspection.",0,,,,,"Deleted","Deleted","5/30/01, 5:35:44 PM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
15413,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"7/7/11, 12:00:00 AM",7,2011,,1050,"KGRB","AUSTIN STRAUBEL INTL","WI","AGL",,,,20,,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Antenna Skin",,,,,"K5102","Peregrine falcon",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"11/7/11, 12:00:00 AM",0,0
2057,"MIL","MILITARY","C-130H","561",,,,"A",,,,,,,,"899101",,0,0,"7/31/01, 12:00:00 AM",7,2001,"Night",2200,"KYNG","YOUNGSTOWN-WARREN RGNL ARPT","OH","AGL",,"32",,1000,200,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"No Clouds","None","UNKBS","Unknown bird - small",,"1","Small",,"SOURCE = BASH NR xxxxx","No remains sent",0,,,,,"Deleted","Deleted","8/8/01, 12:35:02 PM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
8657,"MIL","MILITARY","HC-130P",,,,,"A",,,,,,,,,,1,1,"7/21/04, 12:00:00 AM",7,2004,"Day",1840,"KMDT","HARRISBURG INTL","PA","AEA",,,,,,,"Approach","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,,,"YI009","Cliff swallow",,,"Small",,"SOURCE = BASH xxxxxx-x-xxxx",,,,,,,,,,"BASH",,,0,"10/21/09, 12:00:00 AM",0,0
9794,"MIL","MILITARY","C-130H","561","12",,,"A",,,,,,,,,,0,0,"5/5/06, 12:00:00 AM",5,2006,"Day",1159,"KSTJ","ROSECRANS MEMORIAL ARPT","MO","ACE",,,,6,112,,"Approach","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZT101","Red-winged blackbird",,,"Small",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
1955,"MIL","MILITARY","C-130","561",,,,"A","4","4","C","4","4","4","4",,,1,1,"8/25/90, 12:00:00 AM",8,1990,,,"KACY","ATLANTIC CITY INTL","NJ","AEA",,,,,,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Unknown",,,,,"ZX","Finches, cardinals, buntings, sparrows","2-10","2-10","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  FAA REPORT.  RECVD 4/27/99;  AIRCRAFT -  C - 130 - ;  IMPACT -  UNK;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
1594,"MIL","MILITARY","C-130E","561",,,,"A",,,,,,,,,,0,0,"9/15/93, 12:00:00 AM",9,1993,"Day",1130,"KMLU","MONROE REGIONAL ARPT","LA","ASW",,,,500,140,,"Approach","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 130 - E;  IMPACT -  LT SIDE NOSE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
4422,"MIL","MILITARY","T-1A","748",,"31","01","A","3","2","D","5","5",,,"95-0068",,0,0,"8/12/03, 12:00:00 AM",8,2003,"Day",1330,"KHSV","HUNTSVILLE INTL ARPT-CARL T JONES FIELD","AL","ASO",,,,2300,220,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,"None",,"Some Cloud","None","UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","8/21/03, 12:52:34 PM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
1274,"MIL","MILITARY","C-130E","561",,,,"A",,,,,,,,,,0,0,"5/13/93, 12:00:00 AM",5,1993,"Day",1200,"KOQU","QUONSET STATE ARPT","RI","ANE",,,,300,130,,"Climb","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  BS OCCURRED AFTER LIFT OFF.;  AIRCRAFT -  C - 130 - E;  IMPACT -  LT LEADING EDGE;  NUMBER OF BIRDS (S, F, or Z) -  S",,1500,,2609,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,1
13851,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"2/24/10, 12:00:00 AM",2,2010,"Day",1040,"KGRK","KILLEEN/FT HOOD REGIONAL","TX","ASW",,,,,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"ZC205","Sprague's pipit",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"5/28/10, 12:00:00 AM",0,0
2899,"MIL","MILITARY","C-130E","561",,,,"A",,,,,,,,"64-0514",,0,0,"4/3/02, 12:00:00 AM",4,2002,"Day",1020,"KLIT","BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD","AR","ASW",,"4R",,200,150,,"Climb","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"No Clouds","None","UNKBM","Unknown bird - medium",,"1","Medium",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","4/4/02, 2:45:23 PM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
1318,"MIL","MILITARY","C-9",,,,,"A",,,,,,,,,,0,0,"8/25/93, 12:00:00 AM",8,1993,"Dusk",2035,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO",,,,50,130,,"Approach","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 9 - ;  IMPACT -  UPPER RT OF NOSE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
1902,"MIL","MILITARY","KC-10A","148",,"22","07","A","4","3","D",,,,,,,0,0,"6/8/93, 12:00:00 AM",6,1993,"Day",1130,"KILM","WILMINGTON INTL","NC","ASO",,,,1500,140,,"Approach","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  HIT NEAR WILMINGTON, NC;  AIRCRAFT -  KC - 10 - ;  IMPACT -  NOSE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
1253,"MIL","MILITARY","T-1A","748",,"31","01","A","3","2","D","5","5",,,,,1,1,"7/21/93, 12:00:00 AM",7,1993,"Day",1830,"KLBB","LUBBOCK PRESTON SMITH INTL ARPT","TX","ASW",,,,0,95,0,"Landing Roll","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"YH004","Horned lark","1","1","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  T - 1 - ;  IMPACT -  RT MAIN GEAR;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
2970,"MIL","MILITARY","F-16C","561",,,,"A",,,,,,,,"86-217",,0,0,"7/29/02, 12:00:00 AM",7,2002,"Day",,"KGPT","GULFPORT-BILOXI INTL APRT","MS","ASO",,,,,,,,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,"Some Clouds","None","UNKBM","Unknown bird - medium",,"1","Medium",,"SOURCE = BASH NR xxxxx","Apparent single bird strike to main landing gear.  Phase of flight and location unknown.  Insufficient remains available for identification purposes.  No damage to aircraft.",0,,,,,"Deleted","Deleted","7/31/02, 10:31:25 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
3226,"MIL","MILITARY","F-16C","561",,,,"A",,,,,,,,,,1,1,"10/22/98, 12:00:00 AM",10,1998,"Day",1515,"KDSM","DES MOINES INTL","IA","ACE",,,,500,150,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"YL","Starlings",,,"Small",,"SOURCE = BASH NR xxxxx","REMARKS -  WING FORMATION FINAL APPROACH.  NO DAMAGE.;  AIRCRAFT -  F - 16 - C;  IMPACT -  NOSE LANDING GEAR DOOR;  NUMBER OF BIRDS (S, F, or Z) -  Z",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
1286,"MIL","MILITARY","RF-4C",,,,,"A",,,,,,,,,,1,1,"10/15/91, 12:00:00 AM",10,1991,"Dusk",0,"KLNK","LINCOLN ARPT","NE","ACE",,,,500,210,,"Approach","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,"O2205","Mourning dove","1","1","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  PREFLT;  AIRCRAFT -  RF - 4 - C;  IMPACT -  NOSE GEAR DOOR;  NUMBER OF BIRDS (S, F, or Z) -  S",,50,,92,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,1
9438,"MIL","MILITARY","C-130H","561","12",,,"A",,,,,,,,,,0,0,"9/21/05, 12:00:00 AM",9,2005,"Day",1909,"KCHA","LOVELL FIELD ARPT","TN","ASO",,,,,,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
3657,"MIL","MILITARY","C-17A","148",,,,"A",,,,,,,,,,0,0,"7/18/96, 12:00:00 AM",7,1996,"Day",820,"KMYR","MYRTLE BEACH INTL","SC","ASO",,,,0,140,0,"Landing Roll","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 17 - ;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
3344,"MIL","MILITARY","KC-135R","148",,,,"A",,,,,,,,,,0,0,"8/31/95, 12:00:00 AM",8,1995,"Night",2130,"KPSM","PORTSMOUTH INTL ARPT AT PEASE","NH","ANE",,,,1300,140,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","2-10","2-10","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  KC - 135 - R;  IMPACT -  FUSELAGE;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
2656,"MIL","MILITARY","C-130H","561",,,,"A",,,,,,,,,,0,0,"5/12/01, 12:00:00 AM",5,2001,"Day",1345,"KPIA","GENERAL DOWNING-PEORIA INTL ARPT","IL","AGL",,,,1500,180,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,,"None","UNKBM","Unknown bird - medium",,"1","Medium",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","7/19/01, 6:47:42 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
1571,"MIL","MILITARY","T-1A","748",,"31","01","A","3","2","D","5","5",,,"90-413",,1,1,"10/18/01, 12:00:00 AM",10,2001,"Day",,"KHSV","HUNTSVILLE INTL ARPT-CARL T JONES FIELD","AL","ASO",,,,,,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"None",,"No Clouds","None","N5111","Killdeer","2-10","1","Small",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","10/24/01, 11:43:04 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
15720,"MIL","MILITARY","F-15",,,,,"A",,,,,,,,,,0,0,"10/26/11, 12:00:00 AM",10,2011,,1000,"KJAX","JACKSONVILLE INTL","FL","ASO",,,,1000,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,"ZT001","Eastern meadowlark",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"9/11/12, 12:00:00 AM",0,0
2978,"MIL","MILITARY","C-130E","561",,,,"A",,,,,,,,,,0,0,"8/6/96, 12:00:00 AM",8,1996,"Day",1555,"KOQU","QUONSET STATE ARPT","RI","ANE",,,,25,110,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","2-10","2-10","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 130 - E;  IMPACT -  LWR FRT;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
2065,"MIL","MILITARY","C-130H","561",,,,"A",,,,,,,,,,0,0,"4/17/91, 12:00:00 AM",4,1991,"Night",2225,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL",,,,4400,240,,"Approach","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 130 - H;  IMPACT -  ABOVE C/P WINDOW;  NUMBER OF BIRDS (S, F, or Z) -  S",,2000,,3667,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,1
17157,"MIL","MILITARY","T-1","748",,,,"A",,"2","D",,,,,,,0,0,"7/1/13, 12:00:00 AM",7,2013,,1000,"KCNW","TSTC WACO","TX","ASW",,,,0,,,"Landing","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YI005","Barn swallow",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"11/18/13, 12:00:00 AM",0,0
16796,"MIL","MILITARY","C-12","123",,"31",,"A","3","2","C","4","4",,,,,0,0,"11/15/12, 12:00:00 AM",11,2012,,1635,"KSMF","SACRAMENTO INTL","CA","AWP",,,,900,,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKB","Unknown bird",,,,,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"1/18/13, 12:00:00 AM",0,0
6088,"MIL","MILITARY","C-141","561",,,,"A",,,,,,,,,,0,0,"10/3/96, 12:00:00 AM",10,1996,"NIGHT",2100,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,"Location inputed -  CHARLESTON AFB, SC;  Date  -  10/03/1996;  ICAO -  KCHS;  REP ICAO -  KCHS;  MAJCOM -  AMC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",1000,200,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","2-10","2-10","Medium","Y","SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 141 - ;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
7344,"MIL","MILITARY","T-37B",,,,,,,,,,,,,"64-0034",,1,1,"8/10/00, 12:00:00 AM",8,2000,"DAY",845,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,,1000,200,,"Climb","N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,,"None","N6001","Upland sandpiper","1","1","Small","Y","SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","8/17/00, 3:13:30 PM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
7346,"MIL","MILITARY","T-1A","748",,"31","01","A","3","2","D","5","5",,,,,0,0,"4/21/01, 12:00:00 AM",4,2001,"NIGHT",2230,"KVPS","EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT","FL","ASO",,,,,,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,,,"UNKBM","Unknown bird - medium","1","1","Medium","Y","SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","5/14/01, 5:49:34 PM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
7352,"MIL","MILITARY","T-37B",,,,,,,,,,,,,"64-3462",,0,0,"2/26/01, 12:00:00 AM",2,2001,"DUSK",1740,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,,300,140,,"Climb","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"Overcast","None","UNKBM","Unknown bird - medium","11-100","11-100","Medium","Y","SOURCE = BASH NR xxxxx",,24,1,,1,,"Deleted","Deleted","3/26/01, 11:55:21 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
